inst,variant,params,short_train0_days,short_train0_n,short_train0_Rday,short_train0_t,short_train0_maxDD,short_held0_days,short_held0_n,short_held0_Rday,short_held0_t,short_held0_maxDD,short_win_days,short_win_n,short_win_Rday,short_win_t,short_win_maxDD,final_days,final_n,final_Rday,final_t,final_maxDD,stress_days,stress_n,stress_Rday,stress_t,stress_maxDD,pre2024_Rday,since2024_Rday,R_2016,R_2017,R_2018,R_2019,R_2020,R_2021,R_2022,R_2023,R_2024,R_2025,R_2026
UK100,entry_tf5,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,341,-0.2014,-2.111,-88.46,92,82,-0.287,-1.709,-35.84,459,423,-0.2186,-2.62,-106.33,23,24,0.7082,1.338,-9.86,201,178,-0.2212,-1.748,-56.12,-0.2212,-0.256,,,,,,,,-44.5,-86.2,-65.4,5.1
UK100,vwap_off,"{""entry_tf"": 1, ""vwap"": false, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,401,-0.2981,-2.897,-124.85,92,107,-0.2821,-1.489,-45.66,459,508,-0.2949,-3.255,-157.23,23,30,-0.1861,-0.413,-13.28,201,211,-0.3584,-2.641,-85.93,-0.3584,-0.3346,,,,,,,,-72.0,-75.4,-83.0,-58.7
UK100,legs_off,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,299,-0.2883,-3.537,-109.22,92,80,0.002,0.011,-21.24,459,379,-0.2301,-3.057,-116.75,23,19,0.056,0.148,-8.57,201,163,-0.3067,-2.779,-72.53,-0.3067,-0.2715,,,,,,,,-61.6,-66.8,-63.5,-41.1
UK100,dyn_scale,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": true, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,333,-0.289,-3.13,-109.15,92,94,-0.2278,-1.206,-40.92,459,427,-0.2767,-3.335,-133.34,23,25,0.1883,0.376,-8.86,201,173,-0.2334,-1.842,-61.7,-0.2334,-0.3459,,,,,,,,-46.9,-100.4,-80.8,-34.4
UK100,legs_same_mgmt_be1,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 1.0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,333,-0.2236,-2.845,-83.76,92,95,-0.2253,-1.594,-29.15,459,428,-0.2239,-3.249,-104.21,23,26,0.4722,1.092,-4.28,201,173,-0.2413,-2.287,-53.1,-0.2413,-0.259,,,,,,,,-48.5,-70.0,-41.3,-42.5
UK100,time_stop_60,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 60, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,333,-0.2544,-2.894,-96.59,92,95,-0.1791,-1.0,-33.07,459,428,-0.2393,-3.032,-116.24,23,26,0.0374,0.086,-10.71,201,173,-0.285,-2.378,-68.84,-0.285,-0.2986,,,,,,,,-57.3,-82.4,-61.5,-45.1
UK100,time_stop_90,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 90, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,333,-0.2651,-2.91,-100.29,92,95,-0.218,-1.218,-37.05,459,428,-0.2556,-3.148,-123.91,23,26,0.0374,0.086,-10.71,201,173,-0.2459,-1.945,-63.1,-0.2459,-0.3072,,,,,,,,-49.4,-84.3,-65.9,-44.3
UK100,time_stop_180,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 180, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,333,-0.2762,-2.913,-105.23,92,95,-0.2341,-1.308,-36.97,459,428,-0.2678,-3.192,-131.49,23,26,0.0374,0.086,-10.71,201,173,-0.2505,-1.972,-63.1,-0.2505,-0.304,,,,,,,,-50.4,-81.6,-67.6,-43.3
UK100,time_stop_240,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 240, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,333,-0.2799,-2.957,-106.57,92,95,-0.2261,-1.253,-36.23,459,428,-0.2691,-3.208,-132.09,23,26,0.0374,0.086,-10.71,201,173,-0.2505,-1.972,-63.1,-0.2505,-0.3005,,,,,,,,-50.4,-78.7,-68.2,-43.3
UK100,time_stop_999,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 999, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,333,-0.2732,-2.852,-104.11,92,95,-0.2015,-1.104,-33.97,459,428,-0.2588,-3.05,-127.37,23,26,0.0374,0.086,-10.71,201,173,-0.2505,-1.972,-63.1,-0.2505,-0.2999,,,,,,,,-50.4,-83.1,-63.1,-43.7
UK100,be_at_0.5,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0.5, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,333,-0.1981,-2.675,-72.4,92,95,-0.2393,-1.83,-26.44,459,428,-0.2063,-3.186,-93.56,23,26,0.143,0.404,-6.0,201,173,-0.1169,-1.11,-31.96,-0.1169,-0.2386,,,,,,,,-23.5,-76.5,-37.4,-34.5
UK100,be_at_1.0,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 1.0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,333,-0.2041,-2.505,-76.61,92,95,-0.3014,-2.161,-35.15,459,428,-0.2236,-3.153,-103.05,23,26,0.3853,0.974,-4.28,201,173,-0.1922,-1.712,-46.53,-0.1922,-0.2603,,,,,,,,-38.6,-74.0,-46.3,-36.4
UK100,be_at_1.5,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 1.5, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,333,-0.235,-2.742,-87.95,92,95,-0.3852,-2.602,-41.87,459,428,-0.2651,-3.547,-120.39,23,26,0.2548,0.62,-5.71,201,173,-0.2704,-2.337,-65.1,-0.2704,-0.2989,,,,,,,,-54.4,-82.0,-62.0,-40.3
UK100,be_at_2.0,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 2.0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,333,-0.2507,-2.813,-96.88,92,95,-0.4008,-2.486,-44.58,459,428,-0.2808,-3.586,-132.61,23,26,0.1244,0.293,-8.71,201,173,-0.2484,-2.04,-61.67,-0.2484,-0.3179,,,,,,,,-49.9,-85.3,-71.3,-42.7
UK100,partial_1.0,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 1.0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,333,-0.2493,-3.483,-91.93,92,95,-0.2295,-1.841,-31.27,459,428,-0.2453,-3.929,-114.89,23,26,0.0871,0.281,-6.0,201,173,-0.2469,-2.586,-59.01,-0.2469,-0.2792,,,,,,,,-49.6,-77.2,-60.4,-38.0
UK100,partial_1.5,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 1.5, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,333,-0.2407,-3.132,-90.28,92,95,-0.2458,-1.776,-32.52,459,428,-0.2417,-3.586,-112.75,23,26,0.0763,0.225,-6.71,201,173,-0.2755,-2.659,-66.51,-0.2755,-0.2789,,,,,,,,-55.4,-75.7,-58.4,-41.6
UK100,partial_2.0,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 2.0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,333,-0.2434,-2.971,-91.26,92,95,-0.2677,-1.748,-35.12,459,428,-0.2483,-3.432,-116.32,23,26,0.0281,0.074,-9.43,201,173,-0.252,-2.278,-63.53,-0.252,-0.2846,,,,,,,,-50.6,-77.0,-61.2,-42.2
UK100,partial_3.0,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 3.0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,333,-0.2814,-3.058,-106.55,92,95,-0.2107,-1.202,-35.52,459,428,-0.2672,-3.277,-130.08,23,26,0.0188,0.044,-10.85,201,173,-0.2431,-1.948,-63.53,-0.2431,-0.3156,,,,,,,,-48.9,-86.1,-69.8,-44.4
UK100,trail_1.0,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 1.0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,333,-0.2098,-3.108,-77.41,92,95,-0.1579,-1.527,-17.14,459,428,-0.1994,-3.448,-90.58,23,26,-0.0211,-0.079,-6.98,201,173,-0.1898,-2.184,-46.45,-0.1898,-0.2372,,,,,,,,-38.1,-81.1,-41.8,-28.4
UK100,trail_1.5,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 1.5, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,333,-0.1785,-2.264,-65.43,92,95,-0.2678,-2.139,-29.33,459,428,-0.1964,-2.894,-89.03,23,26,0.3483,0.926,-4.59,201,173,-0.2399,-2.367,-60.29,-0.2399,-0.2391,,,,,,,,-48.2,-78.1,-41.1,-24.9
UK100,trail_2.0,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 2.0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,333,-0.2347,-2.775,-88.42,92,95,-0.3347,-2.271,-42.5,459,428,-0.2547,-3.451,-119.7,23,26,0.1421,0.361,-8.36,201,173,-0.2908,-2.621,-69.55,-0.2908,-0.297,,,,,,,,-58.5,-83.4,-62.6,-39.6
UK100,trail_3.0,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 3.0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,333,-0.2787,-3.068,-107.05,92,95,-0.3313,-1.961,-44.72,459,428,-0.2893,-3.609,-139.68,23,26,0.0529,0.122,-10.36,201,173,-0.2424,-1.919,-62.75,-0.2424,-0.3255,,,,,,,,-48.7,-77.3,-79.9,-48.6
UK100,runner_noTP_120,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 0, ""std_sl"": 25, ""std_tp"": 0, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,333,-0.1397,-0.991,-84.41,92,95,-0.182,-0.698,-43.36,459,428,-0.1482,-1.193,-101.24,23,26,0.9822,0.896,-13.19,201,173,-0.0225,-0.101,-51.74,-0.0225,-0.2285,,,,,,,,-4.5,-82.3,-74.6,34.2
UK100,runner_noTP_trail1.5_close,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 999, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 0, ""std_sl"": 25, ""std_tp"": 0, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 1.5, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,333,-0.1806,-2.16,-66.19,92,95,-0.15,-0.859,-29.24,459,428,-0.1745,-2.312,-83.7,23,26,0.4912,0.962,-6.19,201,173,-0.1946,-1.727,-54.51,-0.1946,-0.2292,,,,,,,,-39.1,-83.0,-36.6,-14.9
UK100,runner_noTP_be1_trail2_close,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 999, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 0, ""std_sl"": 25, ""std_tp"": 0, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 1.0, ""partial"": 0, ""trail"": 2.0, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,333,-0.1932,-2.15,-72.21,92,95,-0.2036,-1.113,-38.73,459,428,-0.1953,-2.422,-96.58,23,26,0.3522,0.727,-7.76,201,173,-0.1594,-1.262,-47.16,-0.1594,-0.2436,,,,,,,,-32.0,-64.4,-48.8,-33.6
UK100,pullback_0.3_5,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""pb"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,244,-0.1436,-1.783,-57.42,92,60,-0.194,-1.315,-29.0,459,304,-0.1537,-2.168,-80.85,23,21,0.1306,0.335,-5.57,201,121,-0.1902,-1.988,-51.52,-0.1902,-0.2059,,,,,,,,-38.2,-69.3,-41.6,-17.1
UK100,pullback_0.3_15,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""pb"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,272,-0.0819,-0.964,-36.91,92,74,-0.231,-1.44,-38.85,459,346,-0.1118,-1.486,-67.19,23,21,0.1306,0.335,-5.57,201,144,-0.2713,-2.68,-69.53,-0.2713,-0.1898,,,,,,,,-54.5,-68.3,-27.2,-22.2
UK100,pullback_0.5_5,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""pb"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,183,-0.0858,-1.216,-38.81,92,46,-0.4506,-4.11,-40.17,459,229,-0.1589,-2.609,-75.07,23,14,0.1492,0.483,-3.86,201,100,-0.0752,-0.84,-29.81,-0.0752,-0.1849,,,,,,,,-15.1,-63.2,-37.3,-13.7
UK100,pullback_0.5_15,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""be_at"": 0, ""partial"": 0, ""trail"": 0, ""entry_mode"": ""pb"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""gap_min"": 0, ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none""}",367,220,-0.1167,-1.552,-46.69,92,61,-0.4554,-3.333,-44.69,459,281,-0.1846,-2.782,-85.38,23,18,0.1119,0.312,-6.43,201,123,-0.1583,-1.633,-45.23,-0.1583,-0.2345,,,,,,,,-31.8,-75.1,-48.0,-23.5
